offense_id,incident_id,attempt_complete_flag,location_id,agency_id,incident_date,incident_hour,cleared_except_id,cleared_except_date,,incident_id,offender_id,age,sex_code,Offense- Offense ID,Offense-Incident ID,Offense- Offense Type ID,Offense-Location ID
94429978,86338283,C,20,20466,7/11/2016 0:00,0,6,,,86338283,97401060,16,M,94429978,86338283,56,20
94430782,86338531,C,20,20473,7/30/2016 0:00,19,6,,,86338531,97400585,28,M,94430782,86338531,56,20
94431818,86340021,C,26,20466,7/21/2016 0:00,14,6,,,86340021,97401875,10,M,94431818,86340021,56,26
94431877,86340073,C,13,20456,7/30/2016 0:00,3,6,,,86340073,97401931,,,94431877,86340073,56,13
94434948,86342290,C,20,20466,8/3/2016 0:00,12,6,,,86342290,97404747,57,M,94434948,86342290,56,20
94439392,86345454,C,20,20466,8/12/2016 0:00,20,6,,,86345454,97409540,58,M,94439392,86345454,56,20
94438445,86345691,A,20,20441,3/14/2016 0:00,19,6,,,86345691,97407849,29,M,94438445,86345691,56,20
94441007,86347178,C,20,20441,4/23/2016 0:00,19,4,6/16/2016 0:00,,86347178,97410793,36,M,94441007,86347178,56,20
94441110,86347946,C,20,20441,4/22/2016 0:00,19,6,,,86347946,97411288,,M,94441110,86347946,56,20
94442831,86348943,C,20,20477,8/24/2016 0:00,21,5,8/31/2016 0:00,,86348943,97412624,16,M,94442831,86348943,56,20
94444434,86350166,C,20,20441,5/13/2016 0:00,17,6,,,86350166,97413642,28,M,94444434,86350166,56,20
94444742,86350902,C,25,20441,5/23/2016 0:00,11,6,,,86350902,97413959,,M,94444742,86350902,56,25
94444765,86350926,C,13,20445,8/2/2016 0:00,5,6,,,86350926,97413987,22,M,94444765,86350926,56,13
94446494,86352632,C,20,20441,5/29/2016 0:00,14,4,6/16/2016 0:00,,86352632,97415722,27,M,94446494,86352632,56,20
94447406,86353257,C,20,20475,4/1/2016 0:00,0,2,8/16/2016 0:00,,86353257,97418305,25,M,94447406,86353257,56,20
94447622,86353441,C,20,20489,8/3/2016 0:00,10,6,,,86353441,97418519,32,M,94447622,86353441,56,20
94447661,86353480,A,38,20441,6/16/2016 0:00,21,4,7/18/2016 0:00,,86353480,97418559,13,M,94447661,86353480,56,38
94448359,86353942,C,20,20445,8/4/2016 0:00,2,6,,,86353942,97418544,,M,94448359,86353942,56,20
94450137,86355619,C,13,20445,8/7/2016 0:00,2,6,,,86355619,97419378,35,M,94450137,86355619,56,13
94453032,86358380,C,20,20445,8/12/2016 0:00,18,6,,,86358380,97423358,55,M,94453032,86358380,56,20
94455145,86360559,C,20,20475,7/4/2016 0:00,8,6,,,86360559,97424975,34,M,94455145,86360559,56,20
94459363,86364594,C,20,20475,8/5/2016 0:00,1,4,8/18/2016 0:00,,86364594,97429275,23,M,94459363,86364594,56,20
94459456,86364675,C,1,20445,8/24/2016 0:00,9,6,,,86364675,97429363,,M,94459456,86364675,56,1
,,,,,,,,,,86364675,97429366,,M,94459456,86364675,56,1
94458921,86364966,C,46,20445,8/26/2016 0:00,8,6,,,86364966,97430304,57,M,94458921,86364966,56,46
94460564,86365560,C,14,20445,8/31/2016 0:00,20,6,,,86365560,97430966,52,M,94460564,86365560,56,14
94462549,86366462,C,25,20475,8/24/2016 0:00,23,6,,,86366462,97433003,14,M,94462549,86366462,56,25
,,,,,,,,,,86366462,97433004,13,M,94462549,86366462,56,25
,,,,,,,,,,86366462,97433002,13,M,94462549,86366462,56,25
,,,,,,,,,,86366462,97433001,16,M,94462549,86366462,56,25
94461959,86367037,C,20,20475,8/21/2016 0:00,8,6,,,86367037,97431929,13,M,94461959,86367037,56,20
94750309,86622521,C,20,20053,9/7/2016 0:00,12,6,,,86622521,97725585,11,M,94750309,86622521,56,20
94750372,86622573,C,20,20058,8/21/2016 0:00,21,6,,,86622573,97725647,10,F,94750372,86622573,56,20
94750777,86623751,C,12,20051,6/1/2016 0:00,21,6,,,86623751,97725044,29,M,94750777,86623751,56,12
94751617,86623752,C,41,20056,8/25/2016 0:00,15,6,,,86623752,97727047,12,M,94751617,86623752,56,41
94750879,86623813,C,5,20051,6/16/2016 0:00,12,6,,,86623813,97726190,60,M,94750879,86623813,56,5
94752803,86624472,C,20,20079,8/26/2016 0:00,2,6,,,86624472,97727841,53,M,94752803,86624472,56,20
94752759,86624773,C,20,20051,7/27/2016 0:00,12,6,,,86624773,97728105,38,M,94752759,86624773,56,20
,,,,,,,,,,86624773,97728106,9,F,94752759,86624773,56,20
94753978,86625454,C,20,20068,9/20/2016 0:00,20,6,,,86625454,97729389,48,M,94753978,86625454,56,20
94753490,86625522,C,20,20065,6/8/2016 0:00,17,6,,,86625522,97727897,53,M,94753490,86625522,56,20
94754661,86625996,C,13,20065,8/31/2016 0:00,10,6,,,86625996,97729040,59,M,94754661,86625996,56,13
94754616,86626532,C,20,20090,6/22/2016 0:00,22,6,,,86626532,97729448,68,M,94754616,86626532,56,20
94755091,86626962,C,25,20094,2/1/2016 0:00,0,6,,,86626962,97730485,,F,94755091,86626962,56,25
94756304,86627132,C,20,20097,9/27/2016 0:00,23,6,,,86627132,97729908,65,M,94756304,86627132,56,20
94756622,86627415,C,13,20065,9/6/2016 0:00,9,6,,,86627415,97731022,,M,94756622,86627415,56,13
94756048,86627899,C,20,20113,1/30/2016 0:00,12,6,,,86627899,97732655,33,M,94756048,86627899,56,20
94757450,86628016,C,41,20112,9/19/2016 0:00,16,4,9/19/2016 0:00,,86628016,97731605,17,M,94757450,86628016,56,41
94757625,86628117,C,18,20065,9/15/2016 0:00,2,6,,,86628117,97731725,,M,94757625,86628117,56,18
94756793,86628546,C,20,20051,9/27/2016 0:00,12,6,,,86628546,97732194,58,M,94756793,86628546,56,20
94757260,86628932,C,20,20065,9/12/2016 0:00,21,6,,,86628932,97732677,43,M,94757260,86628932,56,20
94757703,86629311,C,20,20113,8/2/2016 0:00,22,6,,,86629311,97733091,12,M,94757703,86629311,56,20
94758060,86629600,C,13,20065,9/18/2016 0:00,13,6,,,86629600,97733423,34,M,94758060,86629600,56,13
94759578,86630060,C,18,20130,3/13/2016 0:00,12,6,,,86630060,97733953,,,94759578,86630060,56,18
94759908,86630344,C,13,20065,9/24/2016 0:00,10,6,,,86630344,97734519,23,M,94759908,86630344,56,13
94759602,86630620,C,21,20113,9/27/2016 0:00,20,6,,,86630620,97733974,50,M,94759602,86630620,56,21
94761474,86631835,C,10,20130,6/1/2016 0:00,20,6,,,86631835,97735842,22,M,94761474,86631835,56,10
94760444,86631869,C,20,20139,8/17/2016 0:00,13,6,,,86631869,97735889,12,M,94760444,86631869,56,20
94761868,86632148,C,25,20130,6/16/2016 0:00,10,6,,,86632148,97736220,,,94761868,86632148,56,25
94763536,86633085,C,20,20144,6/6/2016 0:00,17,2,9/1/2016 0:00,,86633085,97738024,44,M,94763536,86633085,56,20
94767324,86636477,C,25,20148,6/21/2016 0:00,13,6,,,86636477,97742695,42,F,94767324,86636477,56,25
94765781,86636719,C,25,20174,8/2/2016 0:00,0,6,,,86636719,97742142,37,M,94765781,86636719,56,25
94766866,86636787,C,20,20148,9/12/2016 0:00,0,6,,,86636787,97741330,36,M,94766866,86636787,56,20
94767578,86637407,C,20,20105,5/3/2016 0:00,15,2,9/28/2016 0:00,,86637407,97741845,21,M,94767578,86637407,56,20
94768481,86637743,C,13,20177,3/6/2016 0:00,6,6,,,86637743,97743138,,,94768481,86637743,56,13
94769239,86638038,C,20,20105,1/5/2016 0:00,0,6,,,86638038,97743631,15,M,94769239,86638038,56,20
94768978,86639236,C,20,20105,5/29/2016 0:00,22,6,,,86639236,97744466,,M,94768978,86639236,56,20
,,,,,,,,,,86639236,97743913,,M,94768978,86639236,56,20
94772368,86641226,C,27,20194,9/1/2016 0:00,18,2,9/3/2016 0:00,,86641226,97747812,17,M,94772368,86641226,56,27
94772049,86641558,C,20,20194,7/1/2016 0:00,0,6,,,86641558,97747482,39,F,94772049,86641558,56,20
94771052,86641648,C,20,20177,8/29/2016 0:00,14,2,9/30/2016 0:00,,86641648,97746552,20,M,94771052,86641648,56,20
94774048,86643005,C,20,20194,9/28/2016 0:00,18,2,9/30/2016 0:00,,86643005,97749548,19,M,94774048,86643005,56,20
,,,,,,,,,,86643005,97749545,,U,94774048,86643005,56,20
94774619,86643908,C,20,20185,1/1/2016 0:00,0,2,9/28/2016 0:00,,86643908,97750054,40,F,94774619,86643908,56,20
94775109,86644185,C,20,20212,9/8/2016 0:00,20,6,,,86644185,97750381,27,M,94775109,86644185,56,20
94776549,86644711,C,20,20212,9/29/2016 0:00,6,6,,,86644711,97751032,32,M,94776549,86644711,56,20
94777108,86645240,C,20,20216,9/19/2016 0:00,0,6,,,86645240,97752627,30,F,94777108,86645240,56,20
94778546,86646368,C,40,20240,9/17/2016 0:00,3,6,,,86646368,97754069,20,M,94778546,86646368,56,40
94777753,86646835,C,20,20105,7/25/2016 0:00,13,5,9/26/2016 0:00,,86646835,97753300,10,M,94777753,86646835,56,20
,,,,,,,,,,86646835,97753301,6,M,94777753,86646835,56,20
94778874,86647118,C,20,20105,8/20/2016 0:00,0,6,,,86647118,97754381,15,F,94778874,86647118,56,20
94779328,86647370,C,41,20247,5/26/2016 0:00,14,6,,,86647370,97753943,15,M,94779328,86647370,56,41
94778751,86647555,C,20,20237,8/17/2016 0:00,17,4,9/1/2016 0:00,,86647555,97753501,20,M,94778751,86647555,56,20
,,,,,,,,,,86647555,97754274,,F,94778751,86647555,56,20
94778881,86647673,C,20,20105,8/9/2016 0:00,15,6,,,86647673,97753659,39,M,94778881,86647673,56,20
94779285,86647872,C,20,20238,3/1/2016 0:00,0,4,6/9/2016 0:00,,86647872,97753902,96,M,94779285,86647872,56,20
94782208,86649418,C,20,20129,6/2/2016 0:00,15,6,,,86649418,97756839,,M,94782208,86649418,56,20
94781218,86649647,C,20,20269,6/1/2016 0:00,,6,,,86649647,97756518,46,M,94781218,86649647,56,20
94781929,86650743,C,20,20105,8/31/2016 0:00,8,6,,,86650743,97758216,12,M,94781929,86650743,56,20
94782890,86651011,C,12,20105,2/1/2016 0:00,12,6,,,86651011,97757949,40,M,94782890,86651011,56,12
94783466,86651203,C,20,20129,6/16/2016 0:00,10,6,,,86651203,97759180,52,M,94783466,86651203,56,20
94784582,86652181,C,20,20308,9/7/2016 0:00,17,6,,,86652181,97760314,19,M,94784582,86652181,56,20
,,,,,,,,,,86652181,97759529,18,M,94784582,86652181,56,20
94783889,86652275,A,20,20308,9/17/2016 0:00,22,6,,,86652275,97759619,26,F,94783889,86652275,56,20
94783897,86652592,C,25,20308,9/20/2016 0:00,18,6,,,86652592,97760436,,,94783897,86652592,56,25
94785419,86653904,C,14,25785,9/4/2016 0:00,14,6,,,86653904,97761139,,,94785419,86653904,56,14
94785785,86654280,A,18,20129,6/26/2016 0:00,4,6,,,86654280,97761540,42,M,94785785,86654280,56,18
94787785,86655074,A,20,20332,8/29/2016 0:00,14,6,,,86655074,97764398,50,M,94787785,86655074,56,20
94788634,86655122,C,20,20336,9/9/2016 0:00,15,6,,,86655122,97764460,12,M,94788634,86655122,56,20
,,,,,,,,,,86655122,97764461,14,M,94788634,86655122,56,20
94788852,86655328,C,20,20332,9/15/2016 0:00,,6,,,86655328,97764692,19,M,94788852,86655328,56,20
94789328,86655444,C,20,20343,5/5/2016 0:00,,6,,,86655444,97764805,53,M,94789328,86655444,56,20
94788653,86656150,C,20,20341,9/14/2016 0:00,23,6,,,86656150,97763610,70,M,94788653,86656150,56,20
94789676,86656849,C,20,20354,8/13/2016 0:00,23,6,,,86656849,97765444,46,M,94789676,86656849,56,20
94790205,86657651,C,20,20129,7/5/2016 0:00,22,4,9/13/2016 0:00,,86657651,97765394,35,M,94790205,86657651,56,20
94790284,86657715,C,5,20105,9/19/2016 0:00,12,6,,,86657715,97766102,21,M,94790284,86657715,56,5
94792705,86659227,A,11,20356,4/11/2016 0:00,10,6,,,86659227,97768655,63,M,94792705,86659227,56,11
94793405,86660086,C,25,20354,9/27/2016 0:00,12,6,,,86660086,97768746,38,M,94793405,86660086,56,25
94792841,86660137,C,20,20354,9/28/2016 0:00,10,6,,,86660137,97768802,32,M,94792841,86660137,56,20
94794153,86660407,C,12,20356,6/23/2016 0:00,3,6,,,86660407,97770115,49,M,94794153,86660407,56,12
94794207,86660438,C,20,20356,7/8/2016 0:00,6,6,,,86660438,97770171,21,M,94794207,86660438,56,20
94793863,86660505,A,20,20363,7/13/2016 0:00,15,6,,,86660505,97769630,26,M,94793863,86660505,56,20
94793822,86660663,C,20,20356,7/13/2016 0:00,6,6,,,86660663,97769573,47,F,94793822,86660663,56,20
,,,,,,,,,,86660663,97770209,56,M,94793822,86660663,56,20
94794929,86661311,C,20,20373,8/12/2016 0:00,16,2,9/15/2016 0:00,,86661311,97770918,57,M,94794929,86661311,56,20
94794689,86661880,C,20,20363,9/19/2016 0:00,20,5,9/27/2016 0:00,,86661880,97770668,10,M,94794689,86661880,56,20
94795469,86662016,C,20,20373,2/1/2016 0:00,0,6,,,86662016,97771267,12,M,94795469,86662016,56,20
94794863,86662054,C,20,20373,6/30/2016 0:00,15,2,9/14/2016 0:00,,86662054,97770852,18,M,94794863,86662054,56,20
94795962,86662654,A,20,20373,9/5/2016 0:00,18,2,9/23/2016 0:00,,86662654,97772303,13,M,94795962,86662654,56,20
94796500,86662848,C,20,20356,8/31/2016 0:00,10,6,,,86662848,97772039,16,M,94796500,86662848,56,20
94797374,86662995,C,20,20356,9/3/2016 0:00,7,6,,,86662995,97772724,28,M,94797374,86662995,56,20
94797753,86663313,C,20,20392,5/13/2016 0:00,12,6,,,86663313,97774116,32,M,94797753,86663313,56,20
94798205,86663420,C,20,20391,9/24/2016 0:00,15,6,,,86663420,97774280,65,M,94798205,86663420,56,20
94796776,86663825,C,20,20356,9/5/2016 0:00,2,6,,,86663825,97772796,57,M,94796776,86663825,56,20
94797004,86664044,C,41,20391,8/26/2016 0:00,12,6,,,86664044,97773503,12,M,94797004,86664044,56,41
,,,,,,,,,,86664044,97773502,12,M,94797004,86664044,56,41
94798273,86664301,C,20,20395,7/1/2016 0:00,0,6,,,86664301,97773753,31,M,94798273,86664301,56,20
94798645,86665618,C,20,20356,9/10/2016 0:00,8,6,,,86665618,97774754,27,M,94798645,86665618,56,20
94800156,86666070,C,13,20402,8/29/2016 0:00,12,4,9/2/2016 0:00,,86666070,97776295,68,M,94800156,86666070,56,13
94800693,86667576,C,12,20129,8/29/2016 0:00,15,6,,,86667576,97776862,,,94800693,86667576,56,12
94804369,86669477,C,20,20406,9/13/2016 0:00,23,2,9/30/2016 0:00,,86669477,97780378,64,M,94804369,86669477,56,20
94805368,86670081,C,20,20417,9/16/2016 0:00,9,6,,,86670081,97780610,,U,94805368,86670081,56,20
94804738,86670192,C,18,20417,9/22/2016 0:00,20,6,,,86670192,97780736,,U,94804738,86670192,56,18
94805289,86670630,C,20,20417,9/8/2016 0:00,14,6,,,86670630,97780532,22,F,94805289,86670630,56,20
94808254,86673159,C,25,20416,1/11/2016 0:00,0,6,,,86673159,97785154,60,M,94808254,86673159,56,25
94808582,86673453,C,21,20427,7/5/2016 0:00,23,6,,,86673453,97784648,26,M,94808582,86673453,56,21
94809905,86674317,C,20,20416,4/29/2016 0:00,12,6,,,86674317,97787047,33,M,94809905,86674317,56,20
94809922,86674333,C,20,20129,9/3/2016 0:00,21,6,,,86674333,97786198,,,94809922,86674333,56,20
94811139,86675537,C,20,20416,7/9/2016 0:00,11,6,,,86675537,97787273,60,M,94811139,86675537,56,20
94812520,86676494,C,20,20408,9/12/2016 0:00,12,6,,,86676494,97788563,53,M,94812520,86676494,56,20
94812420,86677110,C,10,20408,9/11/2016 0:00,16,6,,,86677110,97788404,13,M,94812420,86677110,56,10
,,,,,,,,,,86677110,97788405,15,M,94812420,86677110,56,10
94813328,86677559,C,20,20408,9/11/2016 0:00,14,6,,,86677559,97789526,14,M,94813328,86677559,56,20
94813339,86677570,C,13,20416,9/2/2016 0:00,15,6,,,86677570,97788634,61,M,94813339,86677570,56,13
94815169,86678310,C,20,20408,9/13/2016 0:00,0,6,,,86678310,97790488,60,M,94815169,86678310,56,20
94815490,86679271,C,41,20429,6/7/2016 0:00,15,2,9/12/2016 0:00,,86679271,97790813,16,F,94815490,86679271,56,41
,,,,,,,,,,86679271,97790812,17,M,94815490,86679271,56,41
94815594,86679686,C,20,20408,9/6/2016 0:00,18,6,,,86679686,97790916,48,M,94815594,86679686,56,20
94818733,86683102,C,20,20435,9/24/2016 0:00,6,6,,,86683102,97796091,24,M,94818733,86683102,56,20
94821796,86685018,C,20,20437,8/19/2016 0:00,15,6,,,86685018,97797756,46,M,94821796,86685018,56,20
94823362,86686554,C,13,20129,9/10/2016 0:00,2,6,,,86686554,97798734,,,94823362,86686554,56,13
94825792,86688311,C,25,20429,9/15/2016 0:00,19,6,,,86688311,97802215,,,94825792,86688311,56,25
94825948,86688442,C,41,20437,8/29/2016 0:00,12,6,,,86688442,97802368,18,M,94825948,86688442,56,41
,,,,,,,,,,86688442,97802367,17,M,94825948,86688442,56,41
94826185,86689117,C,21,20129,9/10/2016 0:00,23,6,,,86689117,97802492,32,M,94826185,86689117,56,21
94827497,86689492,C,20,20452,6/4/2016 0:00,20,6,,,86689492,97803650,23,M,94827497,86689492,56,20
94829476,86691812,C,20,20437,9/26/2016 0:00,21,6,,,86691812,97805712,59,M,94829476,86691812,56,20
94829515,86691846,C,13,20437,9/24/2016 0:00,15,6,,,86691846,97804921,,U,94829515,86691846,56,13
94830003,86692261,C,18,20129,9/14/2016 0:00,2,4,9/14/2016 0:00,,86692261,97806430,22,M,94830003,86692261,56,18
,,,,,,,,,,86692261,97806429,22,M,94830003,86692261,56,18
94831230,86692431,C,20,20456,6/7/2016 0:00,3,6,,,86692431,97806653,49,M,94831230,86692431,56,20
94831506,86693261,C,46,20452,9/10/2016 0:00,22,6,,,86693261,97806927,15,M,94831506,86693261,56,46
94835539,86696512,C,20,20129,9/11/2016 0:00,21,6,,,86696512,97810916,,,94835539,86696512,56,20
94836844,86699682,C,20,20469,8/1/2016 0:00,0,6,,,86699682,97814241,24,M,94836844,86699682,56,20
94840810,86702452,C,20,20471,8/28/2016 0:00,12,6,,,86702452,97818328,18,M,94840810,86702452,56,20
94843619,86704921,C,20,20460,2/1/2016 0:00,0,6,,,86704921,97819902,13,M,94843619,86704921,56,20
94844660,86706121,C,20,20466,7/28/2016 0:00,,6,,,86706121,97822213,73,M,94844660,86706121,56,20
,,,,,,,,,,86706121,97822212,55,M,94844660,86706121,56,20
94846431,86707852,C,20,20460,5/27/2016 0:00,0,4,9/30/2016 0:00,,86707852,97823144,21,M,94846431,86707852,56,20
94846573,86707983,C,15,20456,8/25/2016 0:00,0,6,,,86707983,97824173,56,M,94846573,86707983,56,15
94846768,86708171,C,20,20460,5/1/2016 0:00,15,2,9/30/2016 0:00,,86708171,97824374,10,M,94846768,86708171,56,20
94851038,86711310,C,18,20129,9/22/2016 0:00,0,6,,,86711310,97828501,,,94851038,86711310,56,18
94852182,86712112,C,20,20473,9/2/2016 0:00,20,1,9/17/2016 0:00,,86712112,97827958,55,M,94852182,86712112,56,20
94851510,86712737,C,20,20473,9/3/2016 0:00,17,6,,,86712737,97828870,,M,94851510,86712737,56,20
94853224,86713388,C,25,20460,8/16/2016 0:00,7,6,,,86713388,97830024,65,M,94853224,86713388,56,25
94853775,86714243,C,20,20473,9/13/2016 0:00,17,6,,,86714243,97831577,12,M,94853775,86714243,56,20
94853562,86714678,C,20,20460,8/21/2016 0:00,3,6,,,86714678,97830771,,,94853562,86714678,56,20
94855178,86715191,C,20,20441,7/25/2016 0:00,18,6,,,86715191,97832212,29,M,94855178,86715191,56,20
94858156,86718644,C,20,20441,7/2/2016 0:00,11,6,,,86718644,97835023,,M,94858156,86718644,56,20
94860297,86719306,C,20,20441,8/27/2016 0:00,12,5,9/2/2016 0:00,,86719306,97838170,13,M,94860297,86719306,56,20
94860309,86720019,C,20,20441,8/25/2016 0:00,7,4,9/11/2016 0:00,,86720019,97838180,20,M,94860309,86720019,56,20
94861681,86722297,C,20,20445,6/1/2016 0:00,0,6,,,86722297,97839664,14,M,94861681,86722297,56,20
94864050,86723436,C,13,20477,9/19/2016 0:00,0,6,,,86723436,97842018,14,M,94864050,86723436,56,13
94863321,86723603,A,20,20460,9/11/2016 0:00,1,6,,,86723603,97841259,,,94863321,86723603,56,20
94865615,86724955,C,20,20460,1/1/2016 0:00,12,2,9/19/2016 0:00,,86724955,97843635,5,M,94865615,86724955,56,20
94865638,86724978,C,13,20129,9/26/2016 0:00,8,6,,,86724978,97843657,16,M,94865638,86724978,56,13
94865641,86725570,C,40,20483,3/26/2016 0:00,,6,,,86725570,97843661,20,M,94865641,86725570,56,40
94867538,86726760,C,46,20441,9/14/2016 0:00,19,6,,,86726760,97844549,15,F,94867538,86726760,56,46
94868014,86727229,C,40,20482,9/26/2016 0:00,15,6,,,86727229,97845033,23,M,94868014,86727229,56,40
94868368,86727735,C,5,20460,9/18/2016 0:00,10,6,,,86727735,97846032,,,94868368,86727735,56,5
94875891,86734882,C,20,20475,7/7/2016 0:00,3,6,,,86734882,97854677,33,M,94875891,86734882,56,20
94878954,86737644,C,20,20475,6/15/2016 0:00,7,6,,,86737644,97856000,45,M,94878954,86737644,56,20
94880622,86738201,C,20,20475,8/16/2016 0:00,18,4,9/20/2016 0:00,,86738201,97857670,11,M,94880622,86738201,56,20
,,,,,,,,,,86738201,97857669,10,M,94880622,86738201,56,20
94882842,86740545,C,25,20475,8/28/2016 0:00,11,6,,,86740545,97860675,35,M,94882842,86740545,56,25
95269276,87082950,C,20,20053,9/6/2016 0:00,16,6,,,87082950,98254293,19,M,95269276,87082950,56,20
95269805,87083412,C,20,20042,2/19/2016 0:00,13,2,8/3/2016 0:00,,87083412,98254817,34,M,95269805,87083412,56,20
95270284,87083669,C,12,20053,10/25/2016 0:00,17,6,,,87083669,98254380,19,M,95270284,87083669,56,12
95270586,87083930,A,40,20050,10/14/2016 0:00,23,6,,,87083930,98254585,,U,95270586,87083930,56,40
95271017,87084336,C,5,20069,1/1/2016 0:00,,6,,,87084336,98255750,55,M,95271017,87084336,56,5
95272311,87084827,C,13,20068,8/5/2016 0:00,15,6,,,87084827,98256389,55,M,95272311,87084827,56,13
95272541,87085003,C,20,20042,7/15/2016 0:00,13,2,8/24/2016 0:00,,87085003,98256615,29,M,95272541,87085003,56,20
95274130,87085515,C,20,20042,8/22/2016 0:00,13,6,,,87085515,98259227,39,M,95274130,87085515,56,20
95272123,87085529,C,20,20051,8/17/2016 0:00,22,6,,,87085529,98255957,62,M,95272123,87085529,56,20
95271388,87085683,C,20,20068,7/15/2016 0:00,23,6,,,87085683,98257148,9,M,95271388,87085683,56,20
95272307,87085744,C,20,20068,7/15/2016 0:00,13,6,,,87085744,98256383,19,M,95272307,87085744,56,20
95271980,87086207,C,13,20079,2/17/2016 0:00,12,6,,,87086207,98257775,45,M,95271980,87086207,56,13
95273695,87086846,C,20,20051,10/17/2016 0:00,9,4,10/31/2016 0:00,,87086846,98259520,49,M,95273695,87086846,56,20
95273712,87086854,C,41,20073,9/2/2016 0:00,17,2,9/7/2016 0:00,,87086854,98259532,17,M,95273712,87086854,56,41
95273714,87086856,C,41,20068,10/25/2016 0:00,7,6,,,87086856,98259534,,,95273714,87086856,56,41
95274602,87087006,C,20,20073,9/3/2016 0:00,8,2,9/13/2016 0:00,,87087006,98259696,12,M,95274602,87087006,56,20
95273494,87087584,C,20,20073,1/1/2016 0:00,0,2,9/12/2016 0:00,,87087584,98259307,20,M,95273494,87087584,56,20
95276395,87089598,C,20,20085,7/1/2016 0:00,0,4,10/17/2016 0:00,,87089598,98260549,40,M,95276395,87089598,56,20
95277660,87090578,C,20,20094,10/2/2016 0:00,1,6,,,87090578,98263442,34,M,95277660,87090578,56,20
95278686,87091702,C,20,20065,10/14/2016 0:00,18,6,,,87091702,98262816,19,M,95278686,87091702,56,20
95277887,87091763,C,41,20094,10/20/2016 0:00,12,6,,,87091763,98263662,11,M,95277887,87091763,56,41
95279040,87091998,A,25,20065,10/17/2016 0:00,21,6,,,87091998,98264145,,U,95279040,87091998,56,25
95279058,87092014,C,25,20065,10/17/2016 0:00,21,6,,,87092014,98264158,,U,95279058,87092014,56,25
,,,,,,,,,,87092014,98264157,,U,95279058,87092014,56,25
95281596,87093210,C,20,20065,10/23/2016 0:00,21,6,,,87093210,98266385,43,M,95281596,87093210,56,20
95282354,87094132,C,25,20065,10/26/2016 0:00,15,6,,,87094132,98267486,50,M,95282354,87094132,56,25
